"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3216534";"";"0";"558.51";"1";"4.23";"19";"CC(C)NC(=N)c1ccc(C(=O)Nc2cccc(NC(=O)c3ccc(C(=N)NC(C)C)cc3)n2)cc1.Cl.Cl";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1799466";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1795293";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"CHEMBL3308500";""
"CHEMBL1440413";"";"0";"394.43";"0";"2.77";"2";"O=C(c1ccco1)N1CCN(Cc2cc(=O)c(OCc3ccccc3)co2)CC1";"IC50";"'='";"12500.0";"nM";"4.90";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4396236";"Antiproliferative activity against human MIAPaCa2 cells assessed as reduction in cell viability incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4393717";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL523589";"";"0";"419.48";"0";"2.71";"10";"CCCCCCC#Cc1cn(C/C=C/CN2C(=O)c3ccccc3C2=O)c(=O)[nH]c1=O";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL959942";"Antiproliferative activity against human MiaPaCa2 cells after 3 days by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1150283";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"CHEMBL3308500";""
"CHEMBL1813346";"";"0";"330.47";"1";"5.19";"8";"COc1c(O)c(C(C)C)cc2c1[C@@]1(C)CCCC(C)(C)[C@@H]1CC2=O";"IC50";"'='";"34900.0";"nM";"4.46";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1816555";"Cytotoxicity against human MIAPaCa2 cells after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1811852";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3308500";""
"CHEMBL1088735";"";"0";"437.50";"0";"3.48";"4f";"O=C(CCCCCCC(=O)Nc1cccc(-c2cn(Cc3ccc(O)cc3)nn2)c1)NO";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1101064";"Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1154884";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL1224572";"";"0";"317.32";"0";"0.97";"8";"Cc1cn(C/C=C\CNC(=O)c2ccc(F)cc2)c(=O)[nH]c1=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1225732";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1221337";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL4439395";"";"0";"331.42";"0";"4.53";"24";"O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CCC2)[nH]n1";"IC50";"'='";"247.0";"nM";"6.61";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4326794";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by prestoblue assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4325851";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"CHEMBL3308500";""
"CHEMBL4553956";"";"0";"305.38";"0";"4.01";"21";"O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CCC2)[nH]n1";"IC50";"'='";"861.0";"nM";"6.07";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4326794";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by prestoblue assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4325851";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"CHEMBL3308500";""
"CHEMBL1241832";"";"0";"406.45";"0";"4.85";"4, SKI-I";"O=C(N/N=C/c1c(O)ccc2ccccc12)c1cc(-c2ccc3ccccc3c2)n[nH]1";"IC50";"'='";"4800.0";"nM";"5.32";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1246439";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1240447";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL1163411";"";"0";"595.75";"1";"2.86";"67";"COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@H](c2ccc(C)cc2)N1c1nc(N2CCN(C)CC2)nc(N2CCN(C)CC2)n1";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1167523";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1165881";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL222671";"";"0";"442.60";"0";"3.07";"11";"c1ccc(CN2CCOCCOCCN(Cc3ccccc3)CCOCCOCC2)cc1";"IC50";"'='";"23000.0";"nM";"4.64";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL917613";"Antiproliferative activity against MiaPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1142870";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL223641";"";"0";"584.84";"2";"8.14";"6";"CC(C)(C)c1cc2c(c(C(C)(C)C)c1)OCCOCCOc1c(cc(C(C)(C)C)cc1C(C)(C)C)OCCOCCO2";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL917613";"Antiproliferative activity against MiaPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1142870";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL53463";"DOXORUBICIN";"4";"543.53";"3";"0.00";"Doxorubicin";"COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL899979";"Antitumor activity against human MiaPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1138229";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL240188";"";"0";"381.87";"0";"2.80";"21";"Cl.N=C(NN1CCOCC1)c1ccc2nc3ccc4ccccc4n3c2c1";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL899979";"Antitumor activity against human MiaPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1138229";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL239114";"";"0";"333.22";"0";"3.67";"16";"Cl.N=C(N)c1ccc2nc(/C=C\c3ccccc3Cl)[nH]c2c1";"IC50";"'='";"85000.0";"nM";"4.07";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL899979";"Antitumor activity against human MiaPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1138229";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL381334";"";"0";"443.33";"0";"4.47";"6j";"Cc1cc(NC(=S)NC(=O)c2ccccc2)ccc1Oc1ncc(Br)cn1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL860884";"Cytotoxicity against human Miapaca2 cell line by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1146091";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3308500";""
"CHEMBL4064485";"";"0";"623.72";"2";"9.55";"16g";"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccccc6Br)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12";"IC50";"'='";"9600.0";"nM";"5.02";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4054804";"Cytotoxicity against human MIAPaCa2 cells assessed as reduction in cell viability after 48 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4052644";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4081919";"";"0";"283.26";"0";"1.67";"QD 356";"O=C1C(NCc2ccc(F)cc2)=CC(=O)c2ncncc21";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4059085";"Cytotoxicity against human MIAPaCa2 cells assessed as decrease in cell proliferation after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4052826";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL229319";"";"0";"272.28";"0";"1.33";"8";"COc1cc(CC(C)(CF)OC(C)=O)nc(OC)n1";"IC50";"'='";"39000.0";"nM";"4.41";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL889414";"Growth inhibition of MiaPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1145384";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL475578";"";"0";"327.34";"0";"-0.88";"4";"CC(C)(C)OC(=O)NCCNCC(=O)Nc1c[nH]c(=O)[nH]c1=O";"IC50";"'='";"50000.0";"nM";"4.30";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL977103";"Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1138552";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"CHEMBL3308500";""
"CHEMBL4076027";"";"0";"517.59";"1";"4.75";"46";"NS(=O)(=O)c1ccc(Nc2cn(-c3nc(C(=O)O)cs3)nc2-c2cccc(-c3ccccc3)c2)cc1";"IC50";"'>'";"57000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4032335";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by CellTiter-Glo assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4028893";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL190274";"";"0";"330.72";"1";"5.14";"1";"FC(F)(F)c1ccc(-c2noc(-c3sccc3Cl)n2)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1251015";"Anticancer activity against human MIAPaCa2 cells after 72 hrs by WST-1 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1250498";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL1253508";"";"0";"229.24";"0";"2.53";"7b";"COc1ccc2[nH]c(-c3nc(C)no3)cc2c1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1251015";"Anticancer activity against human MIAPaCa2 cells after 72 hrs by WST-1 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1250498";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL1253579";"";"0";"233.66";"0";"3.18";"7d";"Cc1noc(-c2cc3cc(Cl)ccc3[nH]2)n1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1251015";"Anticancer activity against human MIAPaCa2 cells after 72 hrs by WST-1 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1250498";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL236138";"";"0";"148.08";"0";"1.81";"S34, r1c12";"Oc1c(F)cc(F)cc1F";"IC50";"'='";"36360.0";"nM";"4.44";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL900147";"Cytotoxicity against human MIA PaCa2 cells after 4 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1138238";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL56226";"";"0";"112.10";"0";"1.53";"S34, r1c10";"Oc1ccc(F)cc1";"IC50";"'='";"12385.0";"nM";"4.91";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL900147";"Cytotoxicity against human MIA PaCa2 cells after 4 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1138238";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL363146";"";"0";"349.46";"0";"4.73";"6b";"Cc1ccc2c(c1)sc1c(O)nc3ccc(/C(N)=N\C(C)C)cc3c12";"IC50";"'='";"5980.0";"nM";"5.22";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL834669";"In vitro Inhibition on growth of human MiaPaCa-2 pancreatic carcinoma cell line";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1145210";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3308500";""
"CHEMBL1094709";"";"0";"407.47";"0";"3.72";"11a";"O=C(CCCCCCC(=O)Nc1cccc(-n2cc(-c3ccccc3)nn2)c1)NO";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1101064";"Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1154884";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL1094707";"";"0";"413.52";"0";"4.23";"4j";"O=C(CCCCCCC(=O)Nc1cccc(-c2cn(C3CCCCC3)nn2)c1)NO";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1101064";"Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1154884";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL229387";"";"0";"342.32";"0";"3.02";"14";"COc1nc(CC(C)(O)C(F)(F)F)c(-c2ccccc2)c(OC)n1";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL889414";"Growth inhibition of MiaPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1145384";"1";"Scientific Literature";"J. Med. Chem.";"2007";"CHEMBL3308500";""
"CHEMBL1091815";"";"0";"443.45";"0";"4.00";"4e";"O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3cc(F)cc(F)c3)nn2)c1)NO";"IC50";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1101064";"Growth inhibition of human MIAPaCa2 cells after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1154884";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL53463";"DOXORUBICIN";"4";"543.53";"3";"0.00";"Doxorubicin";"COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2040418";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2034826";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3308500";""
"CHEMBL2369357";"";"0";"438.44";"0";"3.71";"9, 4:1 Z/E-mixture";"N#Cc1ncn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c1C#N";"IC50";"'='";"36000.0";"nM";"4.44";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2040418";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2034826";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3308500";""
"CHEMBL2036520";"";"0";"267.20";"0";"-0.17";"5, 10:1 Z/E-mixture";"COC(=O)c1ncn(CC=C2OC(=O)C(O)=C2O)n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2040418";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2034826";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3308500";""
"CHEMBL2036518";"";"0";"447.45";"0";"3.15";"2, 2:1 Z/E-mixture";"COC(=O)c1ncn(CC=C2OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)n1";"IC50";"'='";"80000.0";"nM";"4.10";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2040418";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2034826";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3308500";""
"CHEMBL4065858";"";"0";"499.06";"1";"5.56";"Gen140";"O=C1N[C@](c2ccc(N3CCOCC3)cc2)(c2ccsc2)CC(O)=C1Sc1ccccc1Cl";"IC50";"'='";"480.0";"nM";"6.32";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4396236";"Antiproliferative activity against human MIAPaCa2 cells assessed as reduction in cell viability incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4393717";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL4095290";"";"0";"621.70";"2";"9.75";"15g";"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C/C(=C\c6ccccc6Br)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12";"IC50";"'='";"4040.0";"nM";"5.39";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4054804";"Cytotoxicity against human MIAPaCa2 cells assessed as reduction in cell viability after 48 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4052644";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4556559";"";"0";"433.56";"0";"3.28";"3";"O=C(CCC1CCCCC1)N1CCN(c2ncnc3c2nnn3Cc2ccccc2)CC1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4396236";"Antiproliferative activity against human MIAPaCa2 cells assessed as reduction in cell viability incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4393717";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL269277";"BETULINIC ACID";"1";"456.71";"1";"7.09";"1";"C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4054804";"Cytotoxicity against human MIAPaCa2 cells assessed as reduction in cell viability after 48 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4052644";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL2059811";"";"0";"497.57";"0";"3.40";"1; 33";"Cc1nc2ccc(NC(=O)CCNC(=O)CCCc3ccc(CC(C(=O)O)C(=O)O)cc3)cc2s1";"IC50";"'>'";"57000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4032335";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by CellTiter-Glo assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4028893";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3308500";""
